   x   |    y   |    f
.8472  | .1410  | 1.6395
.8472  | .1425  | 1.6405
.8472  | .1440  | 1.6416
.8472  | .1455  | 1.6427
.8472  | .1470  | 1.6438
.8472  | .1485  | 1.6449
.8472  | .1500  | 1.6459
.8472  | .1515  | 1.6470
.8472  | .1530  | 1.6481
.8472  | .1545  | 1.6491
.8472  | .1560  | 1.6502
.8472  | .1575  | 1.6513
.8472  | .1590  | 1.6523
.8472  | .1605  | 1.6534
.8472  | .1620  | 1.6544
.8472  | .1635  | 1.6555
.8472  | .1650  | 1.6565
.8472  | .1665  | 1.6576
.8472  | .1680  | 1.6586
.8472  | .1695  | 1.6597
.8472  | .1710  | 1.6607
.8472  | .1725  | 1.6618
.8472  | .1740  | 1.6628
.8472  | .1755  | 1.6639
.8472  | .1770  | 1.6649
.8472  | .1785  | 1.6659
.8472  | .1800  | 1.6670
.8472  | .1815  | 1.6680
.8472  | .1830  | 1.6690
.8472  | .1845  | 1.6700
.8472  | .1860  | 1.6711
.8472  | .1875  | 1.6721
.8472  | .1890  | 1.6731
.8472  | .1905  | 1.6741
.8472  | .1920  | 1.6751
.8472  | .1935  | 1.6761
.8472  | .1950  | 1.6772
.8472  | .1965  | 1.6782
.8472  | .1980  | 1.6792
.8472  | .1995  | 1.6802
.8472  | .2010  | 1.6812
.8472  | .2025  | 1.6822
.8472  | .2040  | 1.6832
.8472  | .2055  | 1.6842
.8472  | .2070  | 1.6852
.8472  | .2085  | 1.6862
.8472  | .2100  | 1.6872
.8472  | .2115  | 1.6881
.8472  | .2130  | 1.6891
.8472  | .2145  | 1.6901
.8472  | .2160  | 1.6911
.8472  | .2175  | 1.6921
.8472  | .2190  | 1.6931
.8472  | .2205  | 1.6940
.8472  | .2220  | 1.6950
.8472  | .2235  | 1.6960
.8472  | .2250  | 1.6970
.8472  | .2265  | 1.6979
.8472  | .2280  | 1.6989
.8472  | .2295  | 1.6999
.8472  | .2310  | 1.7008
.8472  | .2325  | 1.7018
.8472  | .2340  | 1.7028
.8472  | .2355  | 1.7037
.8472  | .2370  | 1.7047
.8472  | .2385  | 1.7056
.8472  | .2400  | 1.7066
.8472  | .2415  | 1.7075
.8472  | .2430  | 1.7085
.8456  | .1230  | 1.6194
.8456  | .1245  | 1.6205
.8456  | .1260  | 1.6217
.8456  | .1275  | 1.6228
.8456  | .1290  | 1.6239
.8456  | .1305  | 1.6250
.8456  | .1320  | 1.6261
.8456  | .1335  | 1.6272
.8456  | .1350  | 1.6283
.8456  | .1365  | 1.6294
.8456  | .1380  | 1.6305
.8456  | .1395  | 1.6316
.8456  | .1410  | 1.6327
.8456  | .1425  | 1.6338
.8456  | .1440  | 1.6349
.8456  | .1455  | 1.6359
.8456  | .1470  | 1.6370
.8456  | .1485  | 1.6381
.8456  | .1500  | 1.6392
.8456  | .1515  | 1.6403
.8456  | .1530  | 1.6413
.8456  | .1545  | 1.6424
.8456  | .1560  | 1.6435
.8456  | .1575  | 1.6446
.8456  | .1590  | 1.6456
.8456  | .1605  | 1.6467
.8456  | .1620  | 1.6477
.8456  | .1635  | 1.6488
.8456  | .1650  | 1.6499
.8456  | .1665  | 1.6509
.8456  | .1680  | 1.6520
.8456  | .1695  | 1.6530
.8456  | .1710  | 1.6541
.8456  | .1725  | 1.6551
.8456  | .1740  | 1.6562
.8456  | .1755  | 1.6572
.8456  | .1770  | 1.6582
.8456  | .1785  | 1.6593
.8456  | .1800  | 1.6603
.8456  | .1815  | 1.6613
.8456  | .1830  | 1.6624
.8456  | .1845  | 1.6634
.8456  | .1860  | 1.6644
.8456  | .1875  | 1.6655
.8456  | .1890  | 1.6665
.8456  | .1905  | 1.6675
.8456  | .1920  | 1.6685
.8456  | .1935  | 1.6695
.8456  | .1950  | 1.6706
.8456  | .1965  | 1.6716
.8456  | .1980  | 1.6726
.8456  | .1995  | 1.6736
.8456  | .2010  | 1.6746
.8456  | .2025  | 1.6756
.8456  | .2040  | 1.6766
.8456  | .2055  | 1.6776
.8456  | .2070  | 1.6786
.8456  | .2085  | 1.6796
.8456  | .2100  | 1.6806
.8456  | .2115  | 1.6816
.8456  | .2130  | 1.6826
.8456  | .2145  | 1.6836
.8456  | .2160  | 1.6846
.8456  | .2175  | 1.6856
.8456  | .2190  | 1.6865
.8456  | .2205  | 1.6875
.8456  | .2220  | 1.6885
.8456  | .2235  | 1.6895
.8456  | .2250  | 1.6905
.8456  | .2265  | 1.6914
.8456  | .2280  | 1.6924
.8456  | .2295  | 1.6934
.8456  | .2310  | 1.6944
.8456  | .2325  | 1.6953
.8456  | .2340  | 1.6963
.8456  | .2355  | 1.6973
.8456  | .2370  | 1.6982
.8456  | .2385  | 1.6992
.8456  | .2400  | 1.7001
.8456  | .2415  | 1.7011
.8456  | .2430  | 1.7020
.8440  | .1230  | 1.6126
.8440  | .1245  | 1.6138
.8440  | .1260  | 1.6149
.8440  | .1275  | 1.6160
.8440  | .1290  | 1.6171
.8440  | .1305  | 1.6182
.8440  | .1320  | 1.6193
.8440  | .1335  | 1.6204
.8440  | .1350  | 1.6216
.8440  | .1365  | 1.6227
.8440  | .1380  | 1.6238
.8440  | .1395  | 1.6249
.8440  | .1410  | 1.6260
.8440  | .1425  | 1.6271
.8440  | .1440  | 1.6281
.8440  | .1455  | 1.6292
.8440  | .1470  | 1.6303
.8440  | .1485  | 1.6314
.8440  | .1500  | 1.6325
.8440  | .1515  | 1.6336
.8440  | .1530  | 1.6347
.8440  | .1545  | 1.6357
.8440  | .1560  | 1.6368
.8440  | .1575  | 1.6379
.8440  | .1590  | 1.6389
.8440  | .1605  | 1.6400
.8440  | .1620  | 1.6411
.8440  | .1635  | 1.6421
.8440  | .1650  | 1.6432
.8440  | .1665  | 1.6443
.8440  | .1680  | 1.6453
.8440  | .1695  | 1.6464
.8440  | .1710  | 1.6474
.8440  | .1725  | 1.6485
.8440  | .1740  | 1.6495
.8440  | .1755  | 1.6506
.8440  | .1770  | 1.6516
.8440  | .1785  | 1.6527
.8440  | .1800  | 1.6537
.8440  | .1815  | 1.6548
.8440  | .1830  | 1.6558
.8440  | .1845  | 1.6568
.8440  | .1860  | 1.6579
.8440  | .1875  | 1.6589
.8440  | .1890  | 1.6599
.8440  | .1905  | 1.6609
.8440  | .1920  | 1.6620
.8440  | .1935  | 1.6630
.8440  | .1950  | 1.6640
.8440  | .1965  | 1.6650
.8440  | .1980  | 1.6660
.8440  | .1995  | 1.6671
.8440  | .2010  | 1.6681
.8440  | .2025  | 1.6691
.8440  | .2040  | 1.6701
.8440  | .2055  | 1.6711
.8440  | .2070  | 1.6721
.8440  | .2085  | 1.6731
.8440  | .2100  | 1.6741
.8440  | .2115  | 1.6751
.8440  | .2130  | 1.6761
.8440  | .2145  | 1.6771
.8440  | .2160  | 1.6781
.8440  | .2175  | 1.6791
.8440  | .2190  | 1.6801
.8440  | .2205  | 1.6811
.8440  | .2220  | 1.6820
.8440  | .2235  | 1.6830
.8440  | .2250  | 1.6840
.8440  | .2265  | 1.6850
.8440  | .2280  | 1.6860
.8440  | .2295  | 1.6869
.8440  | .2310  | 1.6879
.8440  | .2325  | 1.6889
.8440  | .2340  | 1.6899
.8440  | .2355  | 1.6908
.8440  | .2370  | 1.6918
.8440  | .2385  | 1.6928
.8440  | .2400  | 1.6937
.8440  | .2415  | 1.6947
.8440  | .2430  | 1.6956
.8424  | .1230  | 1.6059
.8424  | .1245  | 1.6070
.8424  | .1260  | 1.6082
.8424  | .1275  | 1.6093
.8424  | .1290  | 1.6104
.8424  | .1305  | 1.6115
.8424  | .1320  | 1.6126
.8424  | .1335  | 1.6137
.8424  | .1350  | 1.6149
.8424  | .1365  | 1.6160
.8424  | .1380  | 1.6171
.8424  | .1395  | 1.6182
.8424  | .1410  | 1.6193
.8424  | .1425  | 1.6204
.8424  | .1440  | 1.6215
.8424  | .1455  | 1.6226
.8424  | .1470  | 1.6237
.8424  | .1485  | 1.6248
.8424  | .1500  | 1.6258
.8424  | .1515  | 1.6269
.8424  | .1530  | 1.6280
.8424  | .1545  | 1.6291
.8424  | .1560  | 1.6302
.8424  | .1575  | 1.6313
.8424  | .1590  | 1.6323
.8424  | .1605  | 1.6334
.8424  | .1620  | 1.6345
.8424  | .1635  | 1.6355
.8424  | .1650  | 1.6366
.8424  | .1665  | 1.6377
.8424  | .1680  | 1.6387
.8424  | .1695  | 1.6398
.8424  | .1710  | 1.6409
.8424  | .1725  | 1.6419
.8424  | .1740  | 1.6430
.8424  | .1755  | 1.6440
.8424  | .1770  | 1.6451
.8424  | .1785  | 1.6461
.8424  | .1800  | 1.6472
.8424  | .1815  | 1.6482
.8424  | .1830  | 1.6492
.8424  | .1845  | 1.6503
.8424  | .1860  | 1.6513
.8424  | .1875  | 1.6524
.8424  | .1890  | 1.6534
.8424  | .1905  | 1.6544
.8424  | .1920  | 1.6555
.8424  | .1935  | 1.6565
.8424  | .1950  | 1.6575
.8424  | .1965  | 1.6585
.8424  | .1980  | 1.6596
.8424  | .1995  | 1.6606
.8424  | .2010  | 1.6616
.8424  | .2025  | 1.6626
.8424  | .2040  | 1.6636
.8424  | .2055  | 1.6646
.8424  | .2070  | 1.6656
.8424  | .2085  | 1.6666
.8424  | .2100  | 1.6677
.8424  | .2115  | 1.6687
.8424  | .2130  | 1.6697
.8424  | .2145  | 1.6707
.8424  | .2160  | 1.6717
.8424  | .2175  | 1.6727
.8424  | .2190  | 1.6736
.8424  | .2205  | 1.6746
.8424  | .2220  | 1.6756
.8424  | .2235  | 1.6766
.8424  | .2250  | 1.6776
.8424  | .2265  | 1.6786
.8424  | .2280  | 1.6796
.8424  | .2295  | 1.6806
.8424  | .2310  | 1.6815
.8424  | .2325  | 1.6825
.8424  | .2340  | 1.6835
.8424  | .2355  | 1.6845
.8424  | .2370  | 1.6854
.8424  | .2385  | 1.6864
.8424  | .2400  | 1.6874
.8424  | .2415  | 1.6883
.8424  | .2430  | 1.6893
.8408  | .1230  | 1.5992
.8408  | .1245  | 1.6003
.8408  | .1260  | 1.6015
.8408  | .1275  | 1.6026
.8408  | .1290  | 1.6037
.8408  | .1305  | 1.6048
.8408  | .1320  | 1.6060
.8408  | .1335  | 1.6071
.8408  | .1350  | 1.6082
.8408  | .1365  | 1.6093
.8408  | .1380  | 1.6104
.8408  | .1395  | 1.6115
.8408  | .1410  | 1.6126
.8408  | .1425  | 1.6137
.8408  | .1440  | 1.6148
.8408  | .1455  | 1.6159
.8408  | .1470  | 1.6170
.8408  | .1485  | 1.6181
.8408  | .1500  | 1.6192
.8408  | .1515  | 1.6203
.8408  | .1530  | 1.6214
.8408  | .1545  | 1.6225
.8408  | .1560  | 1.6236
.8408  | .1575  | 1.6247
.8408  | .1590  | 1.6257
.8408  | .1605  | 1.6268
.8408  | .1620  | 1.6279
.8408  | .1635  | 1.6290
.8408  | .1650  | 1.6300
.8408  | .1665  | 1.6311
.8408  | .1680  | 1.6322
.8408  | .1695  | 1.6333
.8408  | .1710  | 1.6343
.8408  | .1725  | 1.6354
.8408  | .1740  | 1.6364
.8408  | .1755  | 1.6375
.8408  | .1770  | 1.6385
.8408  | .1785  | 1.6396
.8408  | .1800  | 1.6407
.8408  | .1815  | 1.6417
.8408  | .1830  | 1.6427
.8408  | .1845  | 1.6438
.8408  | .1860  | 1.6448
.8408  | .1875  | 1.6459
.8408  | .1890  | 1.6469
.8408  | .1905  | 1.6479
.8408  | .1920  | 1.6490
.8408  | .1935  | 1.6500
.8408  | .1950  | 1.6510
.8408  | .1965  | 1.6521
.8408  | .1980  | 1.6531
.8408  | .1995  | 1.6541
.8408  | .2010  | 1.6551
.8408  | .2025  | 1.6562
.8408  | .2040  | 1.6572
.8408  | .2055  | 1.6582
.8408  | .2070  | 1.6592
.8408  | .2085  | 1.6602
.8408  | .2100  | 1.6612
.8408  | .2115  | 1.6622
.8408  | .2130  | 1.6633
.8408  | .2145  | 1.6643
.8408  | .2160  | 1.6653
.8408  | .2175  | 1.6663
.8408  | .2190  | 1.6673
.8408  | .2205  | 1.6683
.8408  | .2220  | 1.6693
.8408  | .2235  | 1.6702
.8408  | .2250  | 1.6712
.8408  | .2265  | 1.6722
.8408  | .2280  | 1.6732
.8408  | .2295  | 1.6742
.8408  | .2310  | 1.6752
.8408  | .2325  | 1.6762
.8408  | .2340  | 1.6771
.8408  | .2355  | 1.6781
.8408  | .2370  | 1.6791
.8408  | .2385  | 1.6801
.8408  | .2400  | 1.6810
.8408  | .2415  | 1.6820
.8408  | .2430  | 1.6830
.8392  | .1230  | 1.5925
.8392  | .1245  | 1.5937
.8392  | .1260  | 1.5948
.8392  | .1275  | 1.5960
.8392  | .1290  | 1.5971
.8392  | .1305  | 1.5982
.8392  | .1320  | 1.5993
.8392  | .1335  | 1.6005
.8392  | .1350  | 1.6016
.8392  | .1365  | 1.6027
.8392  | .1380  | 1.6038
.8392  | .1395  | 1.6049
.8392  | .1410  | 1.6060
.8392  | .1425  | 1.6072
.8392  | .1440  | 1.6083
.8392  | .1455  | 1.6094
.8392  | .1470  | 1.6105
.8392  | .1485  | 1.6116
.8392  | .1500  | 1.6127
.8392  | .1515  | 1.6138
.8392  | .1530  | 1.6149
.8392  | .1545  | 1.6160
.8392  | .1560  | 1.6170
.8392  | .1575  | 1.6181
.8392  | .1590  | 1.6192
.8392  | .1605  | 1.6203
.8392  | .1620  | 1.6214
.8392  | .1635  | 1.6225
.8392  | .1650  | 1.6235
.8392  | .1665  | 1.6246
.8392  | .1680  | 1.6257
.8392  | .1695  | 1.6268
.8392  | .1710  | 1.6278
.8392  | .1725  | 1.6289
.8392  | .1740  | 1.6299
.8392  | .1755  | 1.6310
.8392  | .1770  | 1.6321
.8392  | .1785  | 1.6331
.8392  | .1800  | 1.6342
.8392  | .1815  | 1.6352
.8392  | .1830  | 1.6363
.8392  | .1845  | 1.6373
.8392  | .1860  | 1.6384
.8392  | .1875  | 1.6394
.8392  | .1890  | 1.6405
.8392  | .1905  | 1.6415
.8392  | .1920  | 1.6426
.8392  | .1935  | 1.6436
.8392  | .1950  | 1.6446
.8392  | .1965  | 1.6457
.8392  | .1980  | 1.6467
.8392  | .1995  | 1.6477
.8392  | .2010  | 1.6487
.8392  | .2025  | 1.6498
.8392  | .2040  | 1.6508
.8392  | .2055  | 1.6518
.8392  | .2070  | 1.6528
.8392  | .2085  | 1.6538
.8392  | .2100  | 1.6549
.8392  | .2115  | 1.6559
.8392  | .2130  | 1.6569
.8392  | .2145  | 1.6579
.8392  | .2160  | 1.6589
.8392  | .2175  | 1.6599
.8392  | .2190  | 1.6609
.8392  | .2205  | 1.6619
.8392  | .2220  | 1.6629
.8392  | .2235  | 1.6639
.8392  | .2250  | 1.6649
.8392  | .2265  | 1.6659
.8392  | .2280  | 1.6669
.8392  | .2295  | 1.6679
.8392  | .2310  | 1.6689
.8392  | .2325  | 1.6699
.8392  | .2340  | 1.6708
.8392  | .2355  | 1.6718
.8392  | .2370  | 1.6728
.8392  | .2385  | 1.6738
.8392  | .2400  | 1.6748
.8392  | .2415  | 1.6757
.8392  | .2430  | 1.6767
.8376  | .1230  | 1.5859
.8376  | .1245  | 1.5871
.8376  | .1260  | 1.5882
.8376  | .1275  | 1.5894
.8376  | .1290  | 1.5905
.8376  | .1305  | 1.5916
.8376  | .1320  | 1.5928
.8376  | .1335  | 1.5939
.8376  | .1350  | 1.5950
.8376  | .1365  | 1.5961
.8376  | .1380  | 1.5973
.8376  | .1395  | 1.5984
.8376  | .1410  | 1.5995
.8376  | .1425  | 1.6006
.8376  | .1440  | 1.6017
.8376  | .1455  | 1.6028
.8376  | .1470  | 1.6039
.8376  | .1485  | 1.6050
.8376  | .1500  | 1.6061
.8376  | .1515  | 1.6072
.8376  | .1530  | 1.6083
.8376  | .1545  | 1.6094
.8376  | .1560  | 1.6105
.8376  | .1575  | 1.6116
.8376  | .1590  | 1.6127
.8376  | .1605  | 1.6138
.8376  | .1620  | 1.6149
.8376  | .1635  | 1.6160
.8376  | .1650  | 1.6171
.8376  | .1665  | 1.6181
.8376  | .1680  | 1.6192
.8376  | .1695  | 1.6203
.8376  | .1710  | 1.6214
.8376  | .1725  | 1.6224
.8376  | .1740  | 1.6235
.8376  | .1755  | 1.6246
.8376  | .1770  | 1.6256
.8376  | .1785  | 1.6267
.8376  | .1800  | 1.6278
.8376  | .1815  | 1.6288
.8376  | .1830  | 1.6299
.8376  | .1845  | 1.6309
.8376  | .1860  | 1.6320
.8376  | .1875  | 1.6330
.8376  | .1890  | 1.6341
.8376  | .1905  | 1.6351
.8376  | .1920  | 1.6362
.8376  | .1935  | 1.6372
.8376  | .1950  | 1.6382
.8376  | .1965  | 1.6393
.8376  | .1980  | 1.6403
.8376  | .1995  | 1.6414
.8376  | .2010  | 1.6424
.8376  | .2025  | 1.6434
.8376  | .2040  | 1.6444
.8376  | .2055  | 1.6455
.8376  | .2070  | 1.6465
.8376  | .2085  | 1.6475
.8376  | .2100  | 1.6485
.8376  | .2115  | 1.6495
.8376  | .2130  | 1.6506
.8376  | .2145  | 1.6516
.8376  | .2160  | 1.6526
.8376  | .2175  | 1.6536
.8376  | .2190  | 1.6546
.8376  | .2205  | 1.6556
.8376  | .2220  | 1.6566
.8376  | .2235  | 1.6576
.8376  | .2250  | 1.6586
.8376  | .2265  | 1.6596
.8376  | .2280  | 1.6606
.8376  | .2295  | 1.6616
.8376  | .2310  | 1.6626
.8376  | .2325  | 1.6636
.8376  | .2340  | 1.6646
.8376  | .2355  | 1.6656
.8376  | .2370  | 1.6665
.8376  | .2385  | 1.6675
.8376  | .2400  | 1.6685
.8376  | .2415  | 1.6695
.8376  | .2430  | 1.6705
.8360  | .1230  | 1.5794
.8360  | .1245  | 1.5805
.8360  | .1260  | 1.5817
.8360  | .1275  | 1.5828
.8360  | .1290  | 1.5839
.8360  | .1305  | 1.5851
.8360  | .1320  | 1.5862
.8360  | .1335  | 1.5874
.8360  | .1350  | 1.5885
.8360  | .1365  | 1.5896
.8360  | .1380  | 1.5907
.8360  | .1395  | 1.5919
.8360  | .1410  | 1.5930
.8360  | .1425  | 1.5941
.8360  | .1440  | 1.5952
.8360  | .1455  | 1.5963
.8360  | .1470  | 1.5974
.8360  | .1485  | 1.5986
.8360  | .1500  | 1.5997
.8360  | .1515  | 1.6008
.8360  | .1530  | 1.6019
.8360  | .1545  | 1.6030
.8360  | .1560  | 1.6041
.8360  | .1575  | 1.6052
.8360  | .1590  | 1.6063
.8360  | .1605  | 1.6074
.8360  | .1620  | 1.6085
.8360  | .1635  | 1.6095
.8360  | .1650  | 1.6106
.8360  | .1665  | 1.6117
.8360  | .1680  | 1.6128
.8360  | .1695  | 1.6139
.8360  | .1710  | 1.6149
.8360  | .1725  | 1.6160
.8360  | .1740  | 1.6171
.8360  | .1755  | 1.6182
.8360  | .1770  | 1.6192
.8360  | .1785  | 1.6203
.8360  | .1800  | 1.6214
.8360  | .1815  | 1.6224
.8360  | .1830  | 1.6235
.8360  | .1845  | 1.6246
.8360  | .1860  | 1.6256
.8360  | .1875  | 1.6267
.8360  | .1890  | 1.6277
.8360  | .1905  | 1.6288
.8360  | .1920  | 1.6298
.8360  | .1935  | 1.6309
.8360  | .1950  | 1.6319
.8360  | .1965  | 1.6329
.8360  | .1980  | 1.6340
.8360  | .1995  | 1.6350
.8360  | .2010  | 1.6361
.8360  | .2025  | 1.6371
.8360  | .2040  | 1.6381
.8360  | .2055  | 1.6392
.8360  | .2070  | 1.6402
.8360  | .2085  | 1.6412
.8360  | .2100  | 1.6422
.8360  | .2115  | 1.6433
.8360  | .2130  | 1.6443
.8360  | .2145  | 1.6453
.8360  | .2160  | 1.6463
.8360  | .2175  | 1.6473
.8360  | .2190  | 1.6483
.8360  | .2205  | 1.6493
.8360  | .2220  | 1.6504
.8360  | .2235  | 1.6514
.8360  | .2250  | 1.6524
.8360  | .2265  | 1.6534
.8360  | .2280  | 1.6544
.8360  | .2295  | 1.6554
.8360  | .2310  | 1.6564
.8360  | .2325  | 1.6574
.8360  | .2340  | 1.6584
.8360  | .2355  | 1.6593
.8360  | .2370  | 1.6603
.8360  | .2385  | 1.6613
.8360  | .2400  | 1.6623
.8360  | .2415  | 1.6633
.8360  | .2430  | 1.6643
